Brand,ID,Rating,Sentiment,Combined_Text,VADER_Sentiment,VADER_Correct
Adidas,173924707,5.0,positive,"Really pleased with this purchase. Classic design, cool colours, comfortable fit. Delivery prompt with good updates",positive,True
Adidas,173892035,5.0,positive,Awesome. Looks amazing! True to size (UK). Great attention to detail,positive,True
Adidas,173873319,5.0,positive,Good buy. Very comfortable fit in both sole and upper. The cushioning is excellent and the shoes are super smart,positive,True
Adidas,173873207,5.0,positive,"Great purchase, love the colourway and fit!. Very comfortable shoe, with a great style. view well with a variety of looks.  I love the range of colours available",positive,True
Adidas,173870068,5.0,positive,"Great buy. Great trainers, super light, food for everyday wear",positive,True
Adidas,173864176,5.0,positive,"Sexy shoes. Great shoe - looks really sharp, fits well. Comfortable to wear",positive,True
Adidas,173862894,4.0,positive,"Retro. Retro look, comfortable fit, quite easy to clean too",positive,True
Adidas,173854461,5.0,positive,Cool cool.. Comfy and they look good. Surprisingly nice fit with a generous toe box. Cool cool,positive,True
Adidas,173848935,5.0,positive,best quality ADIDAS shoe I have purchased .. personalisation was very well done and the cushioned insole much appreciated,positive,True
Adidas,173848506,5.0,positive,Great trainer. Super comfortable and looks good. Great trainer in retro style,positive,True
Adidas,173848037,5.0,positive,Best adidas product that we have received. Everything OK.Recommend most Adidas products. Found it is better to buy direct from Adidas,positive,True
Adidas,1186078772,5.0,positive,SL 72. The shoe is great. Good quality and style. Comfy &,positive,True
Adidas,173834991,5.0,positive,Super cool. An extremely comfortable and stylish shoe that goes well with any situation,positive,True
Adidas,173821189,5.0,positive,Very comfortable. Nice and airy. They look great t. Very comfortable. Nice and airy. They look great too,positive,True
Adidas,173818166,5.0,positive,"Iconic. Excellent silhouette of a classic trainer with the added comfort of the thicker sole , Great colourway",positive,True
Adidas,173802983,5.0,positive,"Great trainers. Colour & Comfort are the key features of these trainers, couldn't get them any cheaper than on Adidas website",positive,True
Adidas,173799820,5.0,positive,"Good. Good shoe, white part is a mesh marerial which is a little flimsey but okay other than that",positive,True
Adidas,173772827,5.0,positive,"Perfect colour. Great pair of trainers, love the fact you can personalise and it was free",positive,True
Adidas,173767467,4.0,positive,Very comfortable. It goes with all my brown & biege clothings. I went down half a size & they fit well,positive,True
Adidas,173764963,5.0,positive,"comfy and cool. very comfortable, good quality trainers. Cool design. True to size",positive,True
Adidas,173748668,5.0,positive,"Excellent product. An excellent product extremely comfortable to wear, and they look great!",positive,True
Adidas,173746688,5.0,positive,Cool shoe. I really liked the shoe. I have bought Adidas many times and always order one size up. This shoe however was only 0.5 a size up,positive,True
Adidas,173744886,5.0,positive,Bought just before Leeds was promoted. Fantastic edition to My Adidas trainer collection. proud to ware at the Leeds final game of the season and of cause the dream of promotion came true,positive,True
Adidas,173731484,5.0,positive,Very good. So comfy retro trainers  sizing just right look awesome,positive,True
Adidas,173729190,5.0,positive,Best adidas purchase. The colours and the quality of the product will make you stand out in the crowd,positive,True
Adidas,173728239,4.0,positive,"a design classic.. classic design, comfortable to wear all day and walk in",positive,True
Adidas,173726574,5.0,positive,They are one of my favourite trainers!. Absolutely love the colour! The fit & the style! Can’t wait to wear them!,positive,True
Adidas,173703828,5.0,positive,I love addidas. Fast efficient and good quality can't get this style in the local trainer shops,positive,True
Adidas,173701687,5.0,positive,"Smart. Bought for  husband Look smart, comfortable to wear all day",positive,True
Adidas,173701640,5.0,positive,Great trainers.. Good quality trainers. Very comfortable and very stylish,positive,True
Adidas,173694489,5.0,positive,Love my new shoes. Exactly as described and excellent fit. Delivery was quick!,positive,True
Adidas,173692897,5.0,positive,"Fab purchase. Great quality as expected  Comfy. Clean lines, good soles",positive,True
Adidas,173693297,5.0,positive,Quality trainers. Love the colour and the personalisation on the side of the trainers add a personal touch to make them unique,positive,True
Adidas,173686536,5.0,positive,"Stylish and comfortable. Sometimes when I get new trainers I have to wear them a few times before they get comfy. These were comfy straight out of the box, and they’re very stylish too",positive,True
Adidas,1185885493,5.0,positive,"nice looks and colors. very lightweight and comfortable, nice looking and colors",positive,True
Adidas,173676792,5.0,positive,Stylish footwear. Bought a pair of SL 72 retro style trainers for my son.  Great fit good value stylish footwear,positive,True
Adidas,1185864097,5.0,positive,"Perfect one!. Adidas is one of the best ever, don’t miss it and bring!",positive,True
Adidas,173670231,5.0,positive,love the muted yellow...such a through back of 70s. Just the style that I've been looking for...very cute,positive,True
Adidas,1185853964,5.0,positive,Great product. Great product and comfort footwear with high quality,positive,True
Adidas,173655307,5.0,positive,Comfortable and stylish. Really comfortable and look great!  Would recommend,positive,True
Adidas,173648130,5.0,positive,Great looking trainer. Really nice looking trainer and very comfortable to wear. The SL 72 is my favourite trainer at the moment and I have them in various colours,positive,True
Adidas,173646376,5.0,positive,"Fantastic everyday or running trainers. Just as good, or perhaps better, than the Adidas shoes I remember from the ‘80’s",positive,True
Adidas,173644786,4.0,positive,Super. Perfect fit😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊,positive,True
Adidas,173643229,4.0,positive,"Comfortable and light. Good fitting trainer , and very comfortable and light , recommended",positive,True
Adidas,173620090,5.0,positive,"Awesome green. Comfortable, lightweight, really great colour and look",positive,True
Adidas,173615909,5.0,positive,"Verry good purchase compare to the price. Verry good shoes, for sire can recommend this product",positive,True
Adidas,173608453,5.0,positive,Fantastic Summer Trainers. Always wanted a pair of SL 72 and they didn't disappoint. Sooooo comfortable. Will defenitely be looking for a darker colour for the winter,positive,True
Adidas,173601320,5.0,positive,"I'm Impressed. These are very comfy and extremely lightweight, I've only warn them a couple of times but I'm really pleased with them",positive,True
Adidas,173597404,4.0,positive,"The best shoes I have ever bought — super comforta. I bought these Adidas shoes and I love them! They are very comfortable, stylish, and perfect for daily use. The quality is excellent and they fit perfectly. I highly recommend them",positive,True
Adidas,173588982,5.0,positive,"Nice shape and cushioned. Nice shape and the soul makes them quite bouncy when you walk. Not good if you are putting insoles in as they will be too bouncy, but good if you aren’t!",positive,True
Adidas,173587916,5.0,positive,"Affordable fashion. Great fit, stylish and good price. Delivery quick with no issues as usual",positive,True
Adidas,173586656,5.0,positive,"Nice design but not comfy. Trainers felt very stiff, I returned as most Adidas are more comfy",positive,True
Adidas,173586362,5.0,positive,"So happy with this purchase. So stylish and love the colours, they fit really well too",positive,True
Adidas,173568567,5.0,positive,Very stylish shoe with a great silhouette. Very comfortable shoe in a lovely colour way . Shape is sporty while still being practical,positive,True
Adidas,173560858,5.0,positive,"Comfort and style. Lovely trainers, very comfy and look great - these are my second pair of SL72s and just love the look",positive,True
Adidas,173551729,5.0,positive,Great design alway get sl 72 as they fit me perfec. Xxxxxxxxxxxxxxxxxxxxxx xxxxxxxxxxxxxxxxx ham ggdrttdwwdffdddfgjhgffdd,positive,True
Adidas,173546563,5.0,positive,"good. Good size, comfort and quality. The extra pair of laces did not come",positive,True
Adidas,173534406,5.0,positive,"Lovely shoes.. Very happy with my purchase, the trainers are super stylish and fit well",positive,True
Adidas,173533517,5.0,positive,"Great. Stylish and very comfortable, soft fabric in great colour, slightly raised dole which works really well for my foot shape",positive,True
Adidas,173517010,5.0,positive,Great quality and style as always. Great quality and style. Very comfortable fit and just what I wanted,positive,True
Adidas,173507662,5.0,positive,They fit perfect. Adidas  72 RS Are so comfortable the material is very soft and supple. I could compliment all the time and people asking me what model are they ! I would score these 10/10,positive,True
Adidas,173504550,5.0,positive,"Great trainers. Nice colour green comfortable & on offer when purchased ,*****",positive,True
Adidas,173490347,5.0,positive,"Hubby's go to shoe!!. Great colour, very comfy and love the fact they can be personalised",positive,True
Adidas,173489705,5.0,positive,I have 2 pairs they are comfortable.. These shoes are really comfortable. I love the retro look of them,positive,True
Adidas,173486587,5.0,positive,great shoe love the retro. Really like this product super comfy. Sized up 0.5 as my feet are quite wide,positive,True
Adidas,173471876,4.0,positive,Lovely colour and style!. Love the colour and look smart but the synthetic part of the material is a bit thin,positive,True
Adidas,173460041,4.0,positive,"Love originals models. the tip is too round, it should be more pointed like in the original model from the 70s",positive,True
Adidas,173442098,5.0,positive,Perfect for a leeds fan. Nice and bright great to see something different gg,positive,True
Adidas,173433869,5.0,positive,The retro look never goes out of fashion.. More Classic Adidas SL 72 keep the fantastic Colours coming,positive,True
Adidas,173429046,5.0,positive,Comfy and look good. Great colours and  very comfort trainers - always choose adidas!,positive,True
Adidas,173427372,5.0,positive,"very comfortable with great look. looks good, fab colour  and very comfortable.well pleased with them",positive,True
Adidas,173415563,1.0,negative,"Very poor quality. I bought a pair of Adidas SL 72’s in the London store a few weeks ago. Initially loved the look, however they made a strange, squeaky noise which I thought was due to the fact that they were new. The noise wasn’t particularly an issue as I liked the look and feel of them. Fast forward less than a month and the sole on one of them is coming away. Furthermore, one of the stripes on the side is also coming away, so really disappointing quality. What was worse was the attitude of Adidas staff when I tried to get the matter resolved. I was referred to WhatsApp and the response to my complaint was to contact the store. I did this, but the lady on the phone insisted that I return them to the London store. I live a good 2 hours from London and it would cost me the same in the value of the shoes getting there. After I tried explaining this, the woman didn’t listen and clearly couldn’t care less. I am therefore left over 90 pounds out of pocket with a pair of trainers which are less than a month old and falling apart. I am a 51 year old man and all I have done in them is walk; certainly no hard yards to make them fall apart. Disgusting quality and frankly disgusting customer service from a company who clearly couldn’t care less. I shall take my business elsewhere in future!",positive,False
Adidas,173412824,5.0,positive,Inspirational. Oh yeah I love this shoe. I was inspired by Bob Marley. I love him and his music Once I saw a picture of him rocking in one of these shoe. I didn't hesitate to get on,positive,True
Adidas,173410021,5.0,positive,These are my second pair - I have them in green. Super comfortable and stylish! Can wear all day right from the outset,positive,True
Adidas,173409549,5.0,positive,Excellent purchase. Would be good to have choice of white and green laces,positive,True
Adidas,173407932,5.0,positive,"My Favourite Colour too. I love the simplicity design, light and comfortable these pair are.  These are now become almost everyday wear in fact, my favourite wear. True to size but if you’re a half size I recommend to go up",positive,True
Adidas,173407876,5.0,positive,Love these trainers!. Always loved these trainers. This colour is a nice touch!,positive,True
Adidas,173407680,5.0,positive,Love this colour. Goes with everything. Big fan. Would defo recommend - great quality and price point,positive,True
Adidas,173407577,5.0,positive,Great purchase. Great design and colour! Versatile with all outfits,positive,True
Adidas,173407252,5.0,positive,Love the colour. Good quality love the colour of these trainers size and fit are spot on look great with jeans will buy some more colours in these trainers,positive,True
Adidas,173406101,5.0,positive,Brightens my mood and super comfortable. I wear orthotics and these fit in perfectly with them . They are super comfortable and love the colours,positive,True
Adidas,173398164,5.0,positive,"The hottest Cool trainer around!. I needed a classy comfy trainer to go sightseeing on holiday in the heat.  I wanted quality, understated style and  support without being heavy.  These trainers have a beautiful flattering retro shape with the support and lightness of a serious athletic shoe.  Functional enough to face walking miles and plenty enough style for nights out!  Love them!",positive,True
Adidas,173395335,5.0,positive,Love them. Fantastic colour and comfortable. Sales price excellent value vs high street,positive,True
Adidas,173389812,5.0,positive,"Would recommend. Good fit, great quality, love these trainers the accents really stand out and look great",positive,True
Adidas,173368911,5.0,positive,Great purchase. My son loved them he’s saying they are really comfortable like walking on air,positive,True
Adidas,173364783,5.0,positive,Excellent. A classic smart pair of Adidas looks smart casual with dark jeans,positive,True
Adidas,173356135,5.0,positive,"Great purchase, superb price. Great price and delivered on time! Love the colour!",positive,True
Adidas,173351399,5.0,positive,Definitely recommend. Very happy with purchase and service. Beautiful colour can’t wait to wear,positive,True
Adidas,173349194,5.0,positive,Just love them. Just love these trainers. Third pair in and more in my 🩷 wish list. Colour selection is great and trainers are so comfortable. Easy purchasing process,positive,True
Adidas,173348166,5.0,positive,"SL72 silhouette always be classic. Like the design, got personalised message on as well love the colour. Fit and comfort great",positive,True
Adidas,173347996,5.0,positive,"Great shoes. Bought them recently, will buy other colours now as I love them!",positive,True
Adidas,173349187,5.0,positive,Great item and fantastic service. 100% would recommend buying direct from Adidas.The trainers are fantastic with quick delivery,positive,True
Adidas,173331564,5.0,positive,"Quick delivery - Easy return. Stunning retro trainers. Unfortunately, they did not fit my wide feet, so I returned them",positive,True
Adidas,173331138,5.0,positive,"Love my SL 72’s they’re so flippin cool!!. Cool and comfy don’t always go together but these are just the best, great fit, lightweight and super good looking!",positive,True
Adidas,173325308,5.0,positive,"Great fit and superb colour way. Great colour way and style, fit perfectly. solid summer sneaker",positive,True
Adidas,173324890,4.0,positive,Good. Bit big but comfortable nice shoes also personalised with my fav team,positive,True
Adidas,173323758,5.0,positive,the wife loves these so comfy. excellent quality and style. would highly recommend well worth the money,positive,True
Adidas,173322815,5.0,positive,"Practical and stylish. Great quality and comfy, second time I have bought this style",positive,True
Adidas,173301122,5.0,positive,"Awesome!
I’m old enough to remember 1972 !!!. The iconic style surely speaks for itself. Classic",positive,True
Adidas,173300890,5.0,positive,Love these. Love these - colour and design perfect and great fit. Arrived promptly,positive,True
Adidas,173299682,5.0,positive,"Class trainer.. Great trainers. Beautifully made as always, classic design, light, comfortable and bright colour reading for the summer.  Fits as expected",positive,True
Adidas,173299375,5.0,positive,"Smart trainers. Lovely shoes, true to size! Always love adidas trainers",positive,True
Adidas,173292715,4.0,positive,Very comfortable and love the style.. Love the retro look and colour of these shoes. Got some compliments on them at an event I attended,positive,True
Adidas,173290050,4.0,positive,Good comfort but slightly narrow. Good range of colourways. More supportive than Spezial,positive,True
Adidas,173288194,5.0,positive,Very happy with this shoes. Very easy to make an order. Quick delivery  . Nice shoes. I like the colour,positive,True
Adidas,173277541,5.0,positive,Fantastic purchase. Great retro trainers really light and comfortable and the colours are perfect being a Leeds United supporter,positive,True
Adidas,173266951,5.0,positive,"Great want more!. Love this trainer. The slight elevation was a better suit for me rather than the other shoe I tried, the Samba. Will be buying a different colour!",positive,True
Adidas,173263891,5.0,positive,"Very comfortable. Nice and retro, very comfortable fit for price on sale",positive,True
Adidas,173262147,5.0,positive,amazing. it is a very nice one very comfortable and smoothly shoes,positive,True
Adidas,173260658,5.0,positive,"great purchase, highly recommended. excellent fit, happy with colour. would definitely recommend, I will definitely be purchasing more colours",positive,True
Adidas,173259753,5.0,positive,Worth buying. Love the fit and comfort tempted to get another colour,positive,True
Adidas,173259226,5.0,positive,Great trainer. Good trainer however this color seems to be smaller than the black ones,positive,True
Adidas,173257512,5.0,positive,"Wife loves them!. Looks good on, great colouring and stands out in the nice weather",positive,True
Adidas,173253462,5.0,positive,Great trainers!. I missed out and these last year and was gutted they went out of stock so quickly. Delighted they are back this year and love them. Might try a different colour but for me my first pair had to be classic red!,positive,True
Adidas,173251622,5.0,positive,"love these shoes. great style, great fit and I could happily wear them all day day and night",positive,True
Adidas,173248257,5.0,positive,absolute classic!...had a pair back in the day !. Could never go wrong with a pair of these!...comfortable and can be worn with anything,positive,True
Adidas,173219820,5.0,positive,Great quality. Great quality Great fit perfect trainers would highly recommend,positive,True
Adidas,173212085,5.0,positive,Second pair of these I bought. Super shoe . Really nice looking shoes and really comfortable,positive,True
Adidas,173198482,5.0,positive,"Will buy again. Love the Sl72 RS , great colour and extremely comfy",positive,True
Adidas,173197159,5.0,positive,"Adidas never let me down.. Stylish, comfortable and a great price. Wide variety of styles",positive,True
Adidas,173189359,5.0,positive,"Fabulous fantastic trainers. Awesome retro look, so much so, I've purchased a second pair in the Yellow &  Burgundy colour. These not only look great but are comfortable and fit well, true to size",positive,True
Adidas,173189770,5.0,positive,Usual addidas quality. Comfortable/eye catching. Enough choice of colours to still be relatively uncommon,negative,False
Adidas,1184387146,2.0,negative,"Condition of the item. Really loved this design but was disappointed with the item when i received it, it looked like it was the last one in stock and had dirt and damage",negative,True
Adidas,173156093,5.0,positive,"Great colour, comfort & price.. High quality with nice detail. Classic. Eye catching",positive,True
Adidas,173157718,5.0,positive,"Looks fantastic. Looks fantastic , great fit, true to size, would recommend",positive,True
Adidas,173135222,5.0,positive,The most comfortable trainers. These trainers are the most comfortable trainers I’ve had in a long time. Perfect fit and good quality,positive,True
Adidas,173134717,5.0,positive,"Fantastic purchase. Beautiful pair of trainers,  very comfortable and stylish",positive,True
Adidas,173133232,5.0,positive,A good buy. Will buy in another colour.. Very comfortable and stylish. Love it Delivery was fast as well,positive,True
Adidas,173134381,5.0,positive,Ten out of ten. The trainers are Comfortable on feet and of good quality,positive,True
Adidas,173131890,5.0,positive,"Love, love, love!. Love these shoes! Love the colour; love the style; and love how comfortable they are!",positive,True
Adidas,173130783,5.0,positive,Comfortable and trendy.. Comfortable and trendy with the iconic Adidas style. I would highly recommend,positive,True
Adidas,173127668,4.0,positive,Good shoe. really nice good fitting shoe with brilliant design,positive,True
Adidas,173124071,5.0,positive,Great shoe. Bought for my son who loves them. Another great pair added to his collection,positive,True
Adidas,173116368,5.0,positive,Best colour trainers ever.. Best colour trainers ever. SL72 look fantastic but go for half a size bigger,positive,True
Adidas,173113827,5.0,positive,Classic old school style in fantastic colourway. Great colourway for an absolute classic old school trainer style. Perfect for the Leeds United fan!,positive,True
Adidas,173113775,5.0,positive,Really smart looking trainer. Nice Sumer holiday trainer . Look fresh and the greatest football team colour ALW,positive,True
Adidas,173113371,5.0,positive,Love adidas originals i have a range of zx 750 s. As a leeds united fan these are perfect the colour is lufc all over  there comfortable and light,positive,True
Adidas,173113122,5.0,positive,Very comfortable.. Stylish...timeless...classics!!  Endorsed by Daley Thompson!!,positive,True
Adidas,173111579,5.0,positive,Style with comfort. Style with comfort.. they look stylish and comfortable as well,positive,True
Adidas,1184202106,5.0,positive,"Recently my favourite pair. So comfy and elegant ,its colour is amazing and unique",positive,True
Adidas,173107067,5.0,positive,"Best colour. Proper love these,just like the Leeds utd colours should have bought two pairs,probably going to order a second pair",positive,True
Adidas,173105163,5.0,positive,"Another welcome addition to my collection. Semi Lucid Blue, Pure Sulfur and Blue colourway A very well designed, comfortable shoe with a classic silhouette, a modern take on a classic design",positive,True
Adidas,173098148,5.0,positive,"Excellent for Leeds fans. Excellent delivery, great looking trainers for a Leeds utd fan and the personalisation top quality",positive,True
Adidas,173084834,5.0,positive,"Absolutely love it. Very comfortable, would definitely recommend to others",positive,True
Adidas,173077276,5.0,positive,"Nice, comfortable, old school, cool trainers.. Lovely, comfortable, lightweight retro 70's style casual trainers. Takes me back to my childhood, when things were better. I like this trend trend for making retro stuff, from motorbikes to trainers. I bought another pair. I'll keep buying these",positive,True
Adidas,173078767,5.0,positive,"Very happy with these a I'm finicky about runners.. Very comfy, true to size and they go with everything",positive,True
Adidas,173073771,5.0,positive,"Looks better than expected. Looks even better on a foot, feels very comfy and stylish, it was a gift for my partner and he loved them, fits well to wide feet",positive,True
Adidas,173072904,5.0,positive,"So comfy, goes great with chinos or jeans.. So comfy, goes great with chinos or jeans. The second set of laces change the appearance considerably",positive,True
Adidas,173068465,5.0,positive,"That good I bought 2 pairs. Fast delivery, perfect fit and super comfy just wish adidas did them in Navy",positive,True
Adidas,173066834,5.0,positive,Awesome looking trainer.. awesome looking. Great fit and comfort. definitely a recommended buy for that modern but retro look,positive,True
Adidas,173059138,5.0,positive,Excellent. The shoes are a great fit and very comfortable. Delivery was super quick and with tracking. The shoes look great too. I would highly recommend,positive,True
Adidas,173050705,5.0,positive,Lovely colour and fit!. Excellent colour combination! A perfect addiction to my orange Adidas collection!,positive,True
Adidas,173050239,5.0,positive,Great Purchase. Nice looking trainers and very comfortable. Also great service,positive,True
Adidas,173042951,5.0,positive,"Perfect fit, love the quality. Alternative laces are supplied to match the colour of the midsole which is a nice touch",positive,True
Adidas,173042097,5.0,positive,"Love them. Originally ordered SL72 OG but size 3 far to big (faulty) and had to return . Decided to try reordering RS and so glad I did,size3 perfect , love them",positive,True
Adidas,173034567,4.0,positive,Nice looking trainers. I ordered a size 4.  Started wearing them without checking the label for size assuming they were they were what  I had ordered.  Then wondered why my heels were slipping when walking.  I was sent a 4.5. Lovely trainers but disappointed they are too big,negative,False
Adidas,173028690,5.0,positive,excellent runners. extremely stylish and the colour way will match all clothing,positive,True
Adidas,173025782,5.0,positive,"great colour and really comfy fit. Needed a comfy pair of trainers and these tickets all the boxes, the fit is great also",positive,True
Adidas,172952309,5.0,positive,Love these shoes!. Love the SL72s and the colours on these are excellent. Plenty of good comments,positive,True
Adidas,172941684,5.0,positive,walking on a cushion of clouds. they're great. super comfortable and they look good with all outfits,positive,True
Adidas,172940534,5.0,positive,Amazing. Sooo comfy and perfect colour way . Do run slightly big in my opinion,positive,True
Adidas,172911013,5.0,positive,"Decent trainers. Perfect fit, gutted no discount but worth every penny",positive,True
Adidas,172907282,5.0,positive,"Best pair of SL72s I have purchased. Very comfortable, very smart. Great colours. would recommend",positive,True
Adidas,172892183,5.0,positive,"I'll be coming back for more. Perfection!. I love them because the colour combo is striking. They're so comfortable, no breaking in needed. I am a SL 72 girlie :-)",positive,True
Adidas,172890027,5.0,positive,"Great. Nice, didn't want anything too retro looking but still have the era feel",positive,True
Adidas,172890347,5.0,positive,Nice. Great great great great great great pppppppppppppppppppppppppppp,positive,True
Adidas,172880923,5.0,positive,Quality. These SL72 are manufactured to a high quality and are so comfy,negative,False
Adidas,172867448,5.0,positive,Very stylish. Super stylish and comfy! Fabulous colour and great fit,positive,True
Adidas,172865776,4.0,positive,"Perfect for spring summer (style, comfort). Classic trainer now updated with cool and wide colour range",positive,True
Adidas,172851548,5.0,positive,Love them!. Love them. So comfortable from day 1!  True to size.  Was worried they would be a narrow fitting but they aren't,positive,True
Adidas,172845981,5.0,positive,Very good comfortable shoe. Looked around for the correct trainer and found it here,positive,True
Adidas,172829444,5.0,positive,"Excellent sneakers. Great comfortable shoes, feel good and look good. Excellent compliment to anyone’s wardrobe",positive,True
Adidas,172829056,5.0,positive,Love the retro styling. I ordered a half size bigger than usual but I needn't have as they come up true to size. Very comfy with a cushioned inner sole,positive,True
Adidas,172813328,5.0,positive,Love the colour. I'm all about the maroon colour ...these are gorgeous 😍 dress up or casual works for both,positive,True
Adidas,172810824,5.0,positive,Nice looking and comfortable trainers!. Nice looking and comfortable trainers!  Perfect fit,positive,True
Adidas,172810182,5.0,positive,Awesome retro look.. Really comfy and they look so good. I would recommend!,positive,True
Adidas,172793910,4.0,positive,Lovely colours. Lovely colours very nice fit and nice leather look to them,positive,True
Adidas,172793653,5.0,positive,very comfortable and available in beautiful colors. love these shoes because they have beautiful colors. I already have few  pairs from this series. They match many styles. They are very comfortable,positive,True
Adidas,172776147,5.0,positive,great summer fit in my teams colours. The villa colours really sold this shoe to me and it looks great,positive,True
Adidas,172758811,5.0,positive,Most comfortable every day shoe. The best and most comfortable shoe on the market right now! Have them in green too and want every colour!,positive,True
Adidas,172730579,5.0,positive,"I’m getting another pair!. Great Fit, Comfort, Style, Range of Options and Value for money. Thanks Adidas!",positive,True
Adidas,1182842315,5.0,positive,"The good quality and the color. As always comfortable and stylish, chic i wish to have all the colors",positive,True
Adidas,172695428,5.0,positive,Great pair of trainers. Absolutely love these trainers. Stylish and very comfortable,positive,True
Adidas,172673255,5.0,positive,Perfect trainer. Really like them but more importantly they fit just right,positive,True
Adidas,1182726051,5.0,positive,"Style and luxury. Amazing and very comfortable shoes , give you style and support at the same time",positive,True
Adidas,172656602,5.0,positive,Amazing!. Amazing and so comfortable. Nice to match with everything,positive,True
Adidas,172651308,5.0,positive,"Perfect gift.. Perfect birthday present, just the style he loves. Great comfort with style. Loves the colour too!",positive,True
Adidas,172651181,5.0,positive,"love these, comfortable but cool!!. Retro style...takes me back to my favourite pair I had in the 90s!",positive,True
Adidas,172610386,5.0,positive,Perfect fit look great. Lovely trainers with the classic look I was going for…,positive,True
Adidas,172564783,5.0,positive,"Great shoes. Very comfortable, look great, and fit as expected",positive,True
Adidas,172563955,5.0,positive,"Quality product, recommended !. Excellent styling and colour. Super comfortable roo. High quality product as always",positive,True
Adidas,172549537,5.0,positive,Very cool and comfortable shoes!. Very cool and comfortable shoes! Already recommended to friends!,positive,True
Adidas,172545177,5.0,positive,So comfy. Comfortable robust and in a great colourway just what iwas after,positive,True
Adidas,172510874,5.0,positive,Gorgeous. Colours are unreal the size is perfect  Very comfortable,positive,True
Adidas,172472927,5.0,positive,Great stylish comfy - love them.. Lovely design and fantastically comfy. I use these as my everyday shoe but find them perfect to wear on an evening out,positive,True
Adidas,172461290,5.0,positive,very light and comfortable. The unique colour and comfort. Its lightness and best purchase in recent times,positive,True
Adidas,172440960,5.0,positive,New favourite shoes!. Lovely colouring. Very comfortable- can be worn all day!  Second pair of these in one month,positive,True
Adidas,172382298,5.0,positive,"Great product. Very comfortable, perfect colours matching with lots of outfits",positive,True
Adidas,172383318,4.0,positive,Nice looking shoe.. Nice looking shoe but has to return due to sizing . They were at least one size too big for me. Didn't reorder as was looking for shoes for a city breaks and to do lots of walking all day. As these shoes have quite a rigid sole thought these may be a bit stiff and also not a lot of inner foot support.  But a well made attractive shoe and great service from Adidas,positive,True
Adidas,172374597,5.0,positive,Fantastic Brand. I only wear adidas trainers as they are the most comfortable to wear,positive,True
Adidas,172369461,5.0,positive,"Great!. Great! Look good. Fit brilliantly, and go with loads of different clobber!",positive,True
Adidas,172365431,5.0,positive,"Perfect trainer , so comfortable. Perfect fit , so comfortable and easy to clean them",positive,True
Adidas,172352656,5.0,positive,Amazing product. Very stylish shoes. Retro design is love & also very comfortable,positive,True
Adidas,172347467,5.0,positive,stylish and supreme feel. nice for daily wear and good feel and very stylish,positive,True
Adidas,172332614,5.0,positive,"Got the 2nd par for my sister. Great Color great shoe, it’s my daily driver. Going back for more colours",positive,True
Adidas,172323042,5.0,positive,Love and would recommend. Quick delivery and super comfortable and stylish trainers,positive,True
Adidas,172295079,5.0,positive,Classic made better. Great old school sneakers updated and made comfy. Nice colour and had many comments about these. Will get in different colour when summer comes,positive,True
Adidas,172291978,5.0,positive,Comfortable and stylish. Comfortable and stylish for everyday casual wear. Particularly like the cushion in the sole,positive,True
Adidas,172284550,5.0,positive,Lovely shoes. Stylish! Comfortable! Perfect fit! Love these shoes and the colour is amazing,positive,True
Adidas,172280287,5.0,positive,very happy with them. very comfortable. Light and fit is perfect. Not as flat as I originally thought,positive,True
Adidas,172274799,5.0,positive,"Just what I wanted.. Quality you would expect from Adidas, looks amazing and comfortable. What's not to love?",positive,True
Adidas,172275282,5.0,positive,Comfortable & stylish. So comfortable .. great support .. feels great walking & running .. stylish with jeans,positive,True
Adidas,172269159,5.0,positive,Excellent purchase. Great quality and true to life colours . True to size fit,positive,True
Adidas,172255142,4.0,positive,Definitely buy again!. Stylish and comfortable. Good width fitting and love the padded sole making all day wear enjoyable,positive,True
Adidas,172254324,5.0,positive,Looks great!. Really comfortable and looks so cool! love the colour too,positive,True
Adidas,172254043,5.0,positive,"Great pirchase. Value for money, look good and very comfortable. Overall very pleased with my purchase",positive,True
Adidas,172243094,5.0,positive,Sweet colour. So cummfy love the 72 rs just for daily wear and takes you back in time,positive,True
Adidas,172220881,5.0,positive,Would recommend m.. Look fantastic. Very comfy. Great fit. Definitely worth buying,positive,True
Adidas,172217611,5.0,positive,"Always good stuff. Looks & feels good, stick with the best",positive,True
Adidas,172216576,5.0,positive,All good. Great trainers.  Even better with free personalisation to help you stand out from the others,positive,True
Adidas,172214755,5.0,positive,"so comfortable,  best purchase,  and choice. so great. and comfortable.  the best choice to my fierbird track suit",positive,True
Adidas,172214703,5.0,positive,Great price for comgort. Really comfortable I suffer with tightness in the soles off my feet but I found these trainers so comfy I can walk for hours without any discomfort,positive,True
Adidas,172213176,5.0,positive,Delighted with purchase. Great service arriving next day. Very comfy and look great. Very happy with my purchase,positive,True
Adidas,172213174,4.0,positive,"Retro look modernized.. Love the SL72, absolute classic, unfortunately I wasn't overly keen on this colourway, so returned, but I have ordered a new pair from Footlocker which better suits my taste!",positive,True
Adidas,172200028,5.0,positive,Absolutely love these. Perfect styling.. Definitely recommend these. Absolutely love them. Will get more in different colours,positive,True
Adidas,172201324,5.0,positive,"Comfortable and true to size. Great online ordering experience, quick delivery. True to size",positive,True
