Brand,ID,Rating,Sentiment,Combined_Text,VADER_Sentiment,VADER_Compound,VADER_Correct
Adidas,179195582,5.0,positive,I absolutely LOVE these!!. These are by far my new favorite!! I have always loved Adidas - and this is my favorite pair so far. Thank you!!,positive,0.9642,True
Adidas,179195175,5.0,positive,"I’m obsessed.. I’m obsessed with these Adidas Sambas with the floral details! They’re incredibly comfortable right out of the box and somehow manage to be both sporty and really cute. The flowers add a fun, feminine touch that makes them easy to dress up or down. Definitely one of my new favorite everyday sneakers",positive,0.9492,True
Adidas,179194925,5.0,positive,"LOVE! Perfect shoe for any occasion!. I wanted something casual, yet cute enough to wear with dresses. This. Is. The. Shoe",positive,0.9327,True
Adidas,179194780,5.0,positive,"Much cuter in person! So happy I got them. Great fit, style and with the perfect amount of sparkle!",positive,0.971,True
Adidas,179177619,5.0,positive,Excellent and value for money.. My wife absolutely loves them. Would highly recommend any items from website,positive,0.9167,True
Adidas,179172918,5.0,positive,"Very cute, stylish and comfortable!. I am a senior who loves bling. This shoe has just enough sparkle",positive,0.92,True
Adidas,179169023,5.0,positive,Glitz. I saw these and had to have them ! I love all things sparkly ! My only regret is that I wish I had seen The Samba OG version before seeing these because their sparkle covers more area. These yet and still are awesome! Adding a little class to a classic ! Love these !,positive,0.9543,True
Adidas,179151542,5.0,positive,"My girl is so so happy with them!. Great comfort and support, super iconic. Good for anyone",positive,0.9701,True
Adidas,179151537,5.0,positive,"the cutest sneaker to go with everything. such a versatile sneaker,  it can be worn with pants or a dress",positive,0.3818,True
Adidas,179148047,5.0,positive,Really cute and comfortable.. I bought them in pink and had to get them black. I like the look. I can dress down or up. Would recommend,positive,0.8969,True
Adidas,179128935,4.0,positive,"Super cute, but not the most comfortable shoe. Cute but could be more comfortable. May need to break them in more to get comfortable",positive,0.9403,True
Adidas,179127926,5.0,positive,Perfect for my dress. Definitely a good buy and I highly recommend because they are show stoppers,positive,0.902,True
Adidas,179104520,5.0,positive,"Great pair of shoe.. The color, the design, amazing shoe. I get compliments every time I wear them",positive,0.891,True
Adidas,179085976,5.0,positive,Style and comfort in one trainer.. Good colour combo and retro sole. Good with jeans and dresses,positive,0.8074,True
Adidas,179077374,5.0,positive,Love them!  Comfortable and good looking!!. The silver stripe is unique and I got a lot of compliments!,positive,0.9357,True
Adidas,179054165,5.0,positive,Cute - size down. Very cute - I am SO happy I went down a half size. I probably could have even gone down a full size in these,positive,0.9178,True
Adidas,179048897,4.0,positive,"Great Trainers. Love these trainers, the platform makes them a bit dressier. Unfortunately they were too small didnt have my size so ordered the 4.5 hoping they would fit. Definitely true to size",positive,0.9493,True
Adidas,179035339,5.0,positive,Love. Kudos XML’s cinco heck mini overlay insanely muck potato,positive,0.8176,True
Adidas,179034916,5.0,positive,It’s cute.. Cute sneaker but has a bit of glue and white paint gunk where the sole meets the suede in the front,positive,0.4588,True
Adidas,179034349,5.0,positive,"Love the style & fit. Great shoe, love the style and fit. Perfect for a dress up or down outfit",positive,0.969,True
Adidas,179004962,5.0,positive,"Great trainers, look good and had many compliments. Great trainers and looks good with different clothes styles. Definitely a good purchase",positive,0.9694,True
Adidas,178993708,5.0,positive,Comfortable and stylish sneaker.. Love the details and design. Very comfortable and can be dressed up or down,positive,0.902,True
Adidas,178969065,5.0,positive,"These are even cuter in-person!. Perfect fit! Very comfortable! Super cute! Even the packaging was adorable, with tissue paper that matched the print on the shoes!",positive,0.9774,True
Adidas,178952399,5.0,positive,My favourite trainer atm. My favourite trainer  at the moment  They go with every kind of outfit  I’m very happy with this purchase,positive,0.6115,True
Adidas,178949087,5.0,positive,"………. ……………………………………………………….good …………………………………….,,,,,, xxx",negative,0.0,False
Adidas,178948235,5.0,positive,Best purchase. Love it. The best shoes I own so comfortable and nice,positive,0.9679,True
Adidas,178935723,4.0,positive,"Good shoes and perfect style, small size tho. Good quality and comfort, the style is perfect. The sole is a little lighter than in the photo, which looks better",positive,0.9559,True
Adidas,178919097,5.0,positive,These are extremely comfy and superrr CAUTE!. I loved these and got them in black too. Perfect for my business casual lol,positive,0.9098,True
Adidas,178919072,5.0,positive,"It was great quality and cute!. I loved them, they were the perfect give for my goddaughter!",positive,0.9458,True
Adidas,178918957,5.0,positive,I absolutely love these!. I absolutely love these. I highly recommend them to all my friends and family. If you don’t have them go get them you won’t be disappointed,positive,0.9197,True
Adidas,178918563,5.0,positive,shipping was super fast. i love the shoes they look just like on the picture vwry light weight,positive,0.891,True
Adidas,178874694,5.0,positive,Adidas Girl!. this the best designed shoe that's  fashionable  and all time favorite,positive,0.8172,True
Adidas,178863532,5.0,positive,Very nice and stylish pair. These shoes are one of my best buys …just perfect comfortable and can go a dress or jeans if u like ..will be ordering them In a different colour,positive,0.9501,True
Adidas,178855108,5.0,positive,love these.... I love these so much! I ordered my usual size and they're a little bit too big.... since they're sold out I'm keeping them anyway lol. I get lots of compliments and they're comfortable. I work on my feet all day so I wear them for shorter days but they're still a great time and they look good with every outfit I was put on so far!,positive,0.9647,True
Adidas,178854770,5.0,positive,"Love the style and the shine !! Great quality!. Would buy again and suggest to others, great product !",positive,0.9389,True
Adidas,178854694,5.0,positive,"Love the sambae with the crystals, gorgeous!. This is a great shoe… the crystals, the extra sole height and the comfort",positive,0.9441,True
Adidas,178850122,5.0,positive,"Classic, Chic, stylish! Love the color!. The quality and look of this shoe looks very luxe. Best thing is the shoe is comfortable. This is the perfect pair that I can wear and pack for traveling. It goes well with everything and the deep plum looks almost brown which I love. Adidas rarely misses on their classics",positive,0.9784,True
Adidas,178833479,5.0,positive,excellent. I love my new sneakers perfect quality thanks easy buy on addidas app,positive,0.9545,True
Adidas,178833348,5.0,positive,These sneakers are beautiful and comfortable. These sneakers are super cool comfortable and can be worn in so many different ways love them! I definitely recommend them!,positive,0.9763,True
Adidas,1209976800,5.0,positive,🔥🔥. Very good shoes i liked it,positive,0.2944,True
Adidas,178812953,5.0,positive,Looked great. A little narrow.. A little on the narrow side so had to order up a size but overall a great shoe,positive,0.8481,True
Adidas,178812835,5.0,positive,Great buy!!. Love the quality and wear of the shoes.  Went on a long walk and felt great,positive,0.9323,True
Adidas,178808008,5.0,positive,"Super cute and comfy. Super cute and comfy! Classic look that goes with everything, and they’re surprisingly comfortable right out of the box. Great for everyday wear and walking around, definitely a go-to sneaker for me!",positive,0.9792,True
Adidas,178788604,5.0,positive,"Awesome, comfort. Great shoe, perfect fit! highly recommend! I love this shoe",positive,0.977,True
Adidas,178773167,5.0,positive,best purchase ever. i love these shoes. the fit is perfect and i lobe the style of them,positive,0.9393,True
Adidas,178759444,4.0,positive,It is perfect place to buy footwear.. It is really affordable and fits like a glove. It can be gotten in various sizes,positive,0.7351,True
Adidas,178757045,5.0,positive,It fits bigger than normal. Beautifully made good quality the beaded flowers are well crafted,positive,0.8271,True
Adidas,178745805,5.0,positive,"Excellent quality. Excellent product as always, looking to purchase another pair, delivered on time",positive,0.8126,True
Adidas,178730591,5.0,positive,Super cute and stylish!!!. Dress it up or down perfect for everyday wear with anything,positive,0.9095,True
Adidas,178721951,4.0,positive,Quality is good. The look is nice and you can where with everything,positive,0.6908,True
Adidas,178707729,5.0,positive,I love these!. Adidas in general are some of my very favorite shoes but these take the cake in comfort! Plus they are so cute! I will be ordering more colors!,positive,0.9378,True
Adidas,178705308,5.0,positive,"Daughter loved the style, color & comfort.. It was a gift for my daughter and she loved them. Fit was great too",positive,0.9628,True
Adidas,178678746,5.0,positive,I love these so much because they are platforms.. They look great with everything I wear. You can pair with any seasons fit,positive,0.8957,True
Adidas,178674626,5.0,positive,Cute but fit odd near mid foot.. Cute. Odd fit near mid foot. Might just be me. Sparkle on point,positive,0.8834,True
Adidas,178656951,5.0,positive,"Perfect amount of bling!. I have waited for a pair of Sambae or Samba that were truly ME, and these are it! They are so cute and comfortable, and just the right amount of bling. I went with a 6.5 rather than a 7 and they fit perfectly - this style of Adidas always run a half size too large on me. Get them, you won't regret it!",positive,0.9748,True
Adidas,178642183,5.0,positive,"Good purchase. Almost perfect, a little bit loose but it’s manageable",positive,0.3905,True
Adidas,178641036,5.0,positive,Love the sparkles and I can dress them up or down. I would love to see different colors with sparkles in this sneaker,positive,0.9186,True
Adidas,178640512,5.0,positive,"One of my favorites. I have my outfit played out for tomorrow and I will be wearing these with an Adidas outfit. Love the sparkle, comfort and the price. Get them before they sell out",positive,0.9287,True
Adidas,178636961,5.0,positive,Versatile! Yes they run big!. Absolutely ADORABLE. I got the wonder/gum. It’s like a pretty sage/mint. My first pair of Sambae. They were on sale got an awesome deal I couldn’t pass up. I am normally a size 7.5 and went with a 7. I’m glad I did because I’d bet I could even go 6.5. For me they absolutely run big by 1/2 size maybe even a size if you have narrower feet. Look so cute with multiple outfit styles. Want OG Sambas next. I don’t like the Gazelle toe box style for some reason. So Sambas are IT! Quality is impeccable. Truly. You can feel the craftsmanship in this particular shoe style. Adidas also ships so fast and I appreciate that,positive,0.986,True
Adidas,178627183,5.0,positive,Comfortable. One of my favourite purchases. Good choice of colours,positive,0.7351,True
Adidas,178623613,4.0,positive,comfortable. nice color bought matching tracksuit in the same color,positive,0.7269,True
Adidas,1209355534,5.0,positive,"Good choice. Look trendy. Nice arch support, wore them for the whole day straight on the first time, it happen to be a long day of activity and my feet, legs and back felt good",positive,0.9042,True
Adidas,178597996,5.0,positive,Good quality and comfort.. Perfect go to shoes and pairs with anything. I have the white ones as well!,positive,0.8883,True
Adidas,178575392,5.0,positive,This shoe is so beautiful nice fit and very comfy.. Went perfect with my outfit and very comfortable. It’s a very sturdy and good quality shoe!,positive,0.9714,True
Adidas,178574430,5.0,positive,Love then are very good and very nice. Love then comfortable and the color are fire the stones are beautiful,positive,0.9673,True
Adidas,178574389,5.0,positive,I love everything about my Sambas. Compliments on all my adidas shoes every time I wear them,positive,0.7845,True
Adidas,178561710,5.0,positive,"Great shoe, lots of compliments.. The backs were slightly uncomfortable to start with but once worn in they are comfortable. They go with everything and I’m super happy with them",positive,0.9493,True
Adidas,178532871,5.0,positive,"Great. Class silhouette. Really good and stylish, my girlfriend loves it",positive,0.8999,True
Adidas,178530064,5.0,positive,Very comfortable. Nice look. Great price !! Recommend to friends and family !!!!,positive,0.9555,True
Adidas,178529901,5.0,positive,Great colors and design.  Always get asked about t. Very easy to color from app and pick up at the store!,positive,0.8217,True
Adidas,178508175,5.0,positive,"Nothing better than a Samba!. If you are an Adi fan, get the Sambas. Original Sambas are OG",positive,0.3582,True
Adidas,178503151,5.0,positive,Favorite shoes ever. This is a great quality product. Not only do they last a long time but they are made from quality and go great with casual everyday wear to dressing up a little bit,positive,0.9081,True
Adidas,178487449,5.0,positive,Good purchase. I would recommend these trainers comfortable to wear  Good fit  can wear with anything,positive,0.9201,True
Adidas,178483743,5.0,positive,New favorite shoes!. I love these shoes! The color is really unique and fun. The shoes are very comfortable and look great with lots of outfits,positive,0.964,True
Adidas,178483143,5.0,positive,Bought for my niece and I love them very stylish. Great buy and a must have . Very trendy and comfortable,positive,0.9208,True
Adidas,178478278,5.0,positive,"50. I got this beautiful shoe for my wife, and she really loves it",positive,0.8631,True
Adidas,178472403,5.0,positive,Great product. I love it. Great product. I love it. I recommend it. I bought another for my daughter,positive,0.9643,True
Adidas,178462482,5.0,positive,Great show. Lovely shoe which is a great price and will be a summer shoe,positive,0.9186,True
Adidas,178455444,5.0,positive,They are so pretty!!. Love the shoes but they lowkey get dirty quick which is expected because of the color,positive,0.2573,True
Adidas,178424545,4.0,positive,"Love so much!!!. Got on Black Friday, probably should’ve talked to someone to ask for my actual size (this is .5 size too big, display shoe was my size), but I didn’t want to bother on the busiest day of the year. Anyway! Got home and looked at the shoes more and some of the stitching is messed up, so, am sad about that, but with Black Friday prices can’t be too upset",negative,-0.9164,False
Adidas,178373234,5.0,positive,Best purchase! They re really cute!!!. All my friends ask me where I bought them! Cause they are really cute and comfort!,positive,0.9573,True
Adidas,178356616,4.0,positive,Slightly on the small side but decent shoe. Colourway looks good and gum sole is nice and thick,positive,0.8201,True
Adidas,178346364,4.0,positive,Stylish and comfortable. Love the style!! Shoes are so comfortable as well,positive,0.9402,True
Adidas,178330754,5.0,positive,Beautiful. Cute and comfortable  I will Purchase it again In every color,positive,0.8807,True
Adidas,178328669,1.0,negative,0. Bad detailing and that also dont look as the picture,negative,-0.5423,True
Adidas,178324776,4.0,positive,Dont wear this in Winter or rainy day. The color go off easily like the black is detained quickly,positive,0.2263,True
Adidas,178307784,5.0,positive,"Love the style goes with casual and smart. Comfy and stylish , I’m considering other colors too",positive,0.8271,True
Adidas,178294917,5.0,positive,I love it. an eye catcher . Got lots of compliments  on the look,positive,0.7845,True
Adidas,178289195,5.0,positive,"Good quality, but not the right fit for me. Nice and soft to the the touch, but unfortunately too narrow for me",negative,-0.0297,False
Adidas,178281413,5.0,positive,"I love this shoe. The look, the fit, and comfort.. I originally ordered a 6.5, but it was a little big so, I returned them and ordered a 6 which fit perfectly! I really like the thick sole for my longer pants. Short girl problems, lol. 10/10!",positive,0.9616,True
Adidas,178279225,5.0,positive,"Beautiful Liberty Design!. I adore these shoes. They are so comfortable and true to size. I love the design and the colour. They are very stylish and fit in amazingly with many outfits. Highly recommend these shoes, especially when they are on sale!",positive,0.9827,True
Adidas,178248217,5.0,positive,Clean. Comfortable fit and neutral look! Got them as a gift for my wife and she loved them!,positive,0.9421,True
Adidas,178247615,5.0,positive,"Very good quality.. Confortable, looking good in every outfit. Great price",positive,0.8805,True
Adidas,178240695,5.0,positive,Good quality and conforming but was bigger for me. No a love adidas shoes very conform for me and my family,negative,-0.7508,False
Adidas,178239959,5.0,positive,Love!!. Love these shoes! Sambas are my go-to picks that I can dress up or down,positive,0.8827,True
Adidas,178234163,5.0,positive,Really good quality. Really good for every day wear and they go with most outfits,positive,0.7496,True
Adidas,178220534,5.0,positive,"I love it! So match with wide leg pants. Great!. Good quality! fashionable and comfortable! But a bit narrow, I have  recommended it to my friends. They all like it!",positive,0.9585,True
Adidas,1208134241,5.0,positive,Loved these Sambae’s. A bit on the heavy side but wide and  comfortable and a great chocolate color,positive,0.9267,True
Adidas,178214531,5.0,positive,"A good purchase.. Nice shoes, should’ve bought a pair from the very first time",positive,0.6908,True
Adidas,178190679,5.0,positive,My purple ones. I’m obsessed with Adidas. I own so many. Love the fit,positive,0.7414,True
Adidas,178187202,5.0,positive,Beautiful sneaker. Beautiful. High-quality materials. Love the red color. Outstanding pricing with discounts,positive,0.9517,True
Adidas,178172092,5.0,positive,Looks great with jeans. Recommend to others. Great sneaker with jeans or jogs pants,positive,0.8934,True
Adidas,178157770,5.0,positive,would buy again. Cool & Comfortable. Great for everyday or for those special occasion,positive,0.9081,True
Adidas,178155657,5.0,positive,Fashion and comfort meet! Love them. Wife loves them!! A nice change in comparison to the OG while still resembling the original,positive,0.9466,True
Adidas,178147700,5.0,positive,they go great with my jogging outfit. I love the shoes  would buy more in different colors,positive,0.8519,True
Adidas,178147420,5.0,positive,Great shoe!. Make sure to go a half size down for normal width feet. Shoes are very stylish and comfortable!,positive,0.8897,True
Adidas,178147417,5.0,positive,Super comfortable whether with jeans or a dress!. Love the gum runner sole. Very nice and classic with jeans. And for work with a dress or suit,positive,0.9412,True
Adidas,178104670,5.0,positive,"So many compliments. Every time I wear these shoes, someone compliments them. The color is perfect the gum bottom is a nice touch. Good spring time shoes!",positive,0.9368,True
Adidas,178094049,5.0,positive,"A very great and wonderful purchase.. I'm glad I got the shoes. It was worth it! The quality is great, it fits perfectly",positive,0.9714,True
Adidas,178087139,5.0,positive,this shoes design were very eye c a thing. nice looking shoes and eye catching and colors are perfect,positive,0.7579,True
Adidas,178084281,5.0,positive,"Its Really Comfortable and good. New Adidas kicks! Simple, clean, and super comfortable. Love them!",positive,0.97,True
Adidas,178081154,5.0,positive,"cute & classic. this is a staple shoe,  great addition to your collection,  can go with many outfits, also very comfortable",positive,0.8932,True
Adidas,178045443,5.0,positive,"Comfortable, great fit!. So comfortable, I love these shoes!  Will definitely buy again",positive,0.9692,True
Adidas,178032205,5.0,positive,"I loved these shoes, they are very nice.. They are very nice shoes, comfortable and they have a nice color, I loved them",positive,0.9655,True
Adidas,178032017,5.0,positive,"ver good. I highly recommend this style, which is very good and is suitable for everyday use",positive,0.8354,True
Adidas,178031900,5.0,positive,"Beautiful color. Overall great pair of shoes, first I purchased a pair for my sister then I bought a pair for myself !",positive,0.8516,True
Adidas,178031642,5.0,positive,"Excelent shoes. I loved them, i would choose them again without a doubt",positive,0.7193,True
Adidas,178031637,5.0,positive,"Such a cute comfy shoe! I love them. The color, quality, and everything about it is super cute",positive,0.937,True
Adidas,178031457,5.0,positive,Cheerful. Love these! So cheerful and pretty.  I get compliments when I wear them,positive,0.9581,True
Adidas,178010495,5.0,positive,Loved shoes. Samba designe is very nice and comfortable for walk. Color is pretty good,positive,0.949,True
Adidas,178009690,5.0,positive,Best. Best quality  Best color for samba Love it  Love it,positive,0.9719,True
Adidas,177989585,5.0,positive,"It was a gift for my wife, exactly what I wanted. My wife loves daisies and will love these shoes for Christmas",positive,0.8957,True
Adidas,177989385,5.0,positive,Love them. Very comfortable love them and I will buy them again,positive,0.9227,True
Adidas,177978776,5.0,positive,"Best purchase ever. Got the red with white and super cute! however, had to go through trying three different sizes before getting the right fit because they run big. My normal size is a 7 and keeping the size 6s. Otherwise love them",positive,0.9589,True
Adidas,177973911,5.0,positive,Best purchase ever! I will recommend and buy again. Looks great on my feet and very comfortable. I can walk around with it all day,positive,0.9401,True
Adidas,177970743,5.0,positive,"Is beautiful this design.. They're good for the price, because they look expensive but they're not",positive,0.5267,True
Adidas,177970652,5.0,positive,Nice sneaker. I love the colour.  It's comfortable.  I needed to size down. My regular shoe size is 6.5.  But it was too big.  A size 6 would have been perfect but sadly it was sold out!  Bummer. I would still recommend them. The slight platform was excellent as well,positive,0.9376,True
Adidas,177970156,5.0,positive,Beautiful. I bought it for my 11 year old daughter so she can wear to go to Disney world on December but she didn't wait so she wearing already for school lol I loved it and she loved it that's all I care ! thank you adidas!!,positive,0.9804,True
Adidas,177970027,5.0,positive,Nice made shoe!. Color is nice…show is comfy.nice quality materials,positive,0.4753,True
Adidas,177970003,5.0,positive,"Increíble. I love this, they are so pretty and so cute and so beautiful",positive,0.9501,True
Adidas,177966045,5.0,positive,I Love it. Good Quality and confort also really Good Price … ADIDAS love you,positive,0.9381,True
Adidas,177950138,5.0,positive,fits perfectly and absolutely comfy. I love it. love the color and how versatile it is. I'll prolly get another,positive,0.9308,True
Adidas,177929807,4.0,positive,very good shoes. so the shoes is a bit heavier than i expected but it's so comfortable,positive,0.8384,True
Adidas,177928660,5.0,positive,love love love. adidas never fails me,positive,0.9426,True
Adidas,177927998,5.0,positive,"I usually wear US W7 but got W6.5 which fits well!. Amazing shoes, very comfortable, good for wide feet too. I think it’ll look good with business casual outfits as well as casual streetwear too",positive,0.9821,True
Adidas,177926185,2.0,negative,Not True To Size. I have no idea how we're saying these fit true to size? They absolutely don't lol and I can't even return for my correct size bc I followed your website recommendations and now they're all sold out! Slay Adidas!,negative,-0.3456,True
Adidas,177923883,4.0,positive,"I liked the look of the shoe, not high enough :-). Very cute. I like the style, but not quite as comfy as I was hoping…",positive,0.6031,True
Adidas,177905444,5.0,positive,"fast delivery. The product looks classic, but when you wear it, it makes you taller and gives you a stylish look",negative,0.0,False
Adidas,177903915,5.0,positive,"super cool. sambas for me run about half a size too big. i’m normally a size 8 in women’s, so i sized down 7.5 and they fit perfectly! so be aware. other than that i love them! perfect with any fit",positive,0.9747,True
Adidas,1207208345,1.0,negative,סוליה הרוסה. הסוליה בחלק האחורי של הנעל נחתכה ונקרעה אני רוצה פיצוי,negative,0.0,True
Adidas,177902115,5.0,positive,"Amazing Shoes!. I absolutely love these shoes! They are super comfy and stylish. They go great with many outfits and I love the colours. The material is top quality! True to size, they fit great!",positive,0.9871,True
Adidas,177887406,2.0,negative,Toi big. I return 2 Times because is too big. The Size was very wrong,negative,-0.5256,True
Adidas,177882650,5.0,positive,"Great sneaker, great for daily wear.. Great quality at a great price. Comfortable shoe with nice look",positive,0.9735,True
Adidas,177882143,5.0,positive,The look and comfort of the Sombae shoes are good!. The looks of the shoe are very cool and the comfort is really good. The white gets dirty fast but it’s just an upkeep thing. I totally recommend this shoe,positive,0.8546,True
Adidas,177876675,5.0,positive,"Sneakers are super recommended for this product.. Super cool!, I highly recommend.  My daughter loves it",positive,0.9564,True
Adidas,177871981,5.0,positive,Love the pattern and quality. Ordered usually size originally but had to exchange for 1/2 smaller,positive,0.3818,True
Adidas,177870275,4.0,positive,Nice. The color was very bold and vibrant. It matched my outfit perfectly,positive,0.9268,True
Adidas,177864269,5.0,positive,Too much compliment. It was bought for my daughter. She received so much compliments and enquiries that it led to a weekend trip to the Adidas outlet,positive,0.7251,True
Adidas,177863342,5.0,positive,"my girlfriend loves this product. its a very beautiful color and good price also,i recommend",positive,0.923,True
Adidas,177862294,5.0,positive,Beautiful and stylish! I love the color!. The shoes are stylish and comfortable. I like the new sole,positive,0.938,True
Adidas,177862208,5.0,positive,"Love, love these ! Got 4 pairs.
I love the fit.. Perfect sneakers, I really like them ! Easy to style with any outfit !",positive,0.9785,True
Adidas,177862141,5.0,positive,It was a give for my wife and she loved it. My wife been eyeing it for a while now and I finally got it for her,positive,0.5994,True
Adidas,177862100,5.0,positive,Love the pink!. Love the comfort and style. Perfect fit! So stylish!,positive,0.9582,True
Adidas,177861753,5.0,positive,Beautiful shoe!. Unique color pattern and goes well with anything really,positive,0.7424,True
Adidas,177843098,5.0,positive,Love the samba’s. This is a great shoe for several purposes. Can’t go wrong with any color,positive,0.7351,True
Adidas,177843071,5.0,positive,Excellent. I lake the material is the best the color perfect fit,positive,0.9337,True
Adidas,177843061,5.0,positive,"Super cute print and style- love them!. I really love this style of shoe and love the print being different than the usual adidas look of a single color, nice to get something different. The size is perfect for adidas sizing (which runs a size smaller than my shoes from other brands, I have to go off the EUR sizing when buying adidas)",positive,0.981,True
Adidas,177842992,5.0,positive,"Excellent, beautiful stylish and comfortable. Not only was it beautiful, comfortable stylish it was a reasonably priced. Adidas is my go to sportswear topless. Love Adidas been wearing Adidas for 30 years",positive,0.9729,True
Adidas,177842877,4.0,positive,Nice shoes. I like the look of the shoe. But they run a little big,positive,0.3919,True
Adidas,177842773,5.0,positive,"Perfect shoes for my feet, comfy .. comfortable shoes, fits perfectly. I'm going to buy another pair",positive,0.9042,True
Adidas,177839858,5.0,positive,"Comfortable shoes. I am in between sizes, usually a 7 1/2 or an 8. I ordered the 7 1/2 and it fit great, I also ordered the size 7 but that was tight. I have narrow feet so I really like the roomy feel of these shoes compared to the vans I usually wear. Overall, very cute shoe and very comfortable",positive,0.9631,True
Adidas,177837600,5.0,positive,its fix loose put comfortable. ita a nice shoe it fits a bit loose my size is 7 but I had to go half size because 7 was too close a bit tight its very comfortable i would recommend it,positive,0.8717,True
Adidas,177831974,5.0,positive,Love these shoes!. Comfortable and stylish. These shoes have quickly become my go-to for every day wear,positive,0.8313,True
Adidas,177824535,5.0,positive,"Must buy. The shoes are very comfortable, would definitely recommend",positive,0.8425,True
Adidas,177804956,5.0,positive,Stylish and comfortable. Easy to pair with outfits. Adidas has been my choice for a while. This is a great shoe,positive,0.8834,True
Adidas,177804888,5.0,positive,love these sneakers. they are so comfortable and look so good.  I can walk in them for hours,positive,0.9214,True
Adidas,177790567,5.0,positive,Adidas shoes are very comfortable and fits perfect. The shoes fit perfectly and matches a jogging suit I purchase,positive,0.9324,True
Adidas,177782921,5.0,positive,Always my favorite go-to.. I always cover them in Apple protect and they stay white and water-proof for months,positive,0.6808,True
Adidas,177782752,5.0,positive,my girlfriend loves these!!. my girlfriend has been looking for these and I finally  got them for her she loves them,positive,0.8395,True
Adidas,177779028,1.0,negative,"Need to Sort Out The Inconsistent Sizing. These are NOT true to size. They are at least half a size - full size too big. Adidas needs to get their act together with regards to sizing as frankly it is all over the place and varies from shoe to shoe. Its frustrating to constantly have to keep ordering and reordering shoes. And then, of course the color you like is then sold out. An attractive looking shoe that felt comfortable albeit flapping off my foot",positive,0.5374,False
Adidas,177777563,5.0,positive,"I like it, very comfortable. Very comfortable, cool and versatile. I like the color",positive,0.9328,True
Adidas,177759435,5.0,positive,My wife was very happy with these. Your wife will be very happy with these if you buy them for her,positive,0.8396,True
Adidas,177759325,5.0,positive,"The colors are pretty, comfortable, leather good.. These shoes are comfortable, have a sturdy and high sole, making you look taller. The leather texture is also very nice",positive,0.9412,True
Adidas,177746224,5.0,positive,"instantly elevate even the simplest outfit. This model, and this model proves it again. The white leather paired with the classic black stripes feels timeless, while the gum sole gives it that perfect retro-modern balance. They’re lightweight, super comfortable, and instantly elevate even the simplest outfit.  Whether you’re going for a clean street look, running errands, or meeting friends, these Sambas deliver style without trying too hard. Easy to pair, easy to love — a true wardrobe essential",positive,0.9831,True
Adidas,177738896,5.0,positive,Love these!. My favorite shoe so far. Love these. I can have them in every color,positive,0.9181,True
Adidas,177738560,5.0,positive,excellent. excellent......best purchase!!!!!!!! recommend ok,positive,0.8614,True
Adidas,177738149,5.0,positive,So cute and comfy!  Not to mention they look great. These shoes were better than expected!  They’re a deep purple,positive,0.8974,True
Adidas,177721044,5.0,positive,"Impeccable comfort from the first day!. I had a long day ahead of me and cautiously pick these out having never worn them. I got compliments on the color and had to mention the comfort to my friends. The end of the day felt just like the first hour. Cute, comfy and stylish! They’re a great value too…. 5 stars!",positive,0.9737,True
Adidas,177720076,5.0,positive,"They are very comfortable to walk in.. They are very cute, they are exactly what I expected",positive,0.7837,True
Adidas,177719975,1.0,negative,"Will return.. Unfortunately they arrived with the stitching at the ankle separated, not sewn together",negative,-0.34,True
Adidas,177719899,5.0,positive,"Love this shoe. Amazing shoe, absolutely will be buying another pair soon",positive,0.8402,True
Adidas,177719842,5.0,positive,"Best lifestyle shoes ever. Nice shoes, true size , look great, very confortable, the best lifestyle shoes ever",positive,0.9605,True
Adidas,177718937,5.0,positive,"Best Purchase. Best sneakers, hthey match all my outfits and are so commfortable",positive,0.8555,True
Adidas,177717401,5.0,positive,Perfect. Very comfortable good looking cool too beautiful model,positive,0.9491,True
Adidas,177709099,5.0,positive,Classic. I love the modernized look of the sole too.  Sweet,positive,0.802,True
Adidas,177703280,5.0,positive,So nice!. I absolutely love this sneaker. Very comfortable. The perfect purple,positive,0.9471,True
Adidas,177702426,5.0,positive,Love my first pair of Samba kix! Def not my last. I am absolutely getting more of the Samba kix! The toebox and width accommodate my little wide feet very comfortably. Definitely buying for friends and family,positive,0.932,True
Adidas,177702192,5.0,positive,"Cute and comfortable. Stylish, they go great with pants skirts and dresses",positive,0.886,True
Adidas,177701657,5.0,positive,"Favorite shoe hands down. I’ll take one of each!. Love every color combination of this shoe! The vibrant palette includes bold reds, calming blues, energetic yellows, and elegant blacks, making it versatile for any outfit or occasion",positive,0.9701,True
Adidas,177701415,5.0,positive,Great shoe that guess with anything. Classic style that will be around for years. I look forward to having this as a “vintage” piece in my closet,positive,0.6249,True
Adidas,177701397,4.0,positive,"Cute, comfy and good quality.. Shoe queens get every color. The fit is great! Oh and the look is great with everything!",positive,0.953,True
Adidas,177701269,5.0,positive,Shoes are amazing! Color is just so vibrant!. I want another pair!!!! Like now!! Love the color!,positive,0.9558,True
Adidas,177701235,5.0,positive,Fast shipping! Love the color just as pictured!. Daughter has several pairs and wanted a fun pink stripe!,positive,0.8547,True
Adidas,177683363,5.0,positive,"Glad I grabbed them. I found these to be very comfortable. Very roomy, not too tight across the bridge of my feet",positive,0.7645,True
Adidas,177683311,5.0,positive,Great looking sneaker.. Can’t wait to pair the sneakers with my new adidas outfit,positive,0.6249,True
Adidas,177677423,5.0,positive,"love it. ut wqs perfect,the quality,the size everything meet my expectations",positive,0.6369,True
